,Unnamed: 0,UDI,Rotational speed [rpm],Torque [Nm],Tool wear [min],Normalized_air_temp,Normalized_process_temp,Power [W],Product Type_H,Product Type_L,Product Type_M,Machine failure Labelled_HDF,"Machine failure Labelled_HDF, OSF","Machine failure Labelled_HDF, PWF","Machine failure Labelled_HDF, PWF, OSF","Machine failure Labelled_HDF, RNF",Machine failure Labelled_No Failure,Machine failure Labelled_OSF,Machine failure Labelled_PWF,"Machine failure Labelled_PWF, OSF",Machine failure Labelled_RNF,Machine failure Labelled_TWF,"Machine failure Labelled_TWF, HDF","Machine failure Labelled_TWF, HDF, OSF","Machine failure Labelled_TWF, HDF, PWF, OSF","Machine failure Labelled_TWF, OSF","Machine failure Labelled_TWF, PWF, OSF","Machine failure Labelled_TWF, RNF"
4324,4395,4396,1513,40.4,24,302.29477319069,300.0636502136165,6401.010568933333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4325,4396,4397,1383,42.9,29,302.29477319069,300.0636502136165,6213.0911271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,4397,4398,1539,37.7,31,302.39476025821693,300.1310477290935,6075.8664759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4327,4398,4399,1563,37.8,34,302.29477319069,300.0636502136165,6186.9845142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4328,4399,4400,1653,29.7,36,302.29477319069,300.0636502136165,5141.1177873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,4400,4401,1353,50.9,38,302.29477319069,300.0636502136165,7211.8025880999985,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,4401,4402,1468,43.6,43,302.1947861231631,299.9962526981395,6702.561321066666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,4402,4403,1506,33.8,48,302.29477319069,300.1310477290935,5330.524248399999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4332,4403,4404,1388,49.9,50,302.29477319069,300.0636502136165,7253.009776933333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4333,4404,4405,1485,45.9,53,302.39476025821693,300.1310477290935,7137.8495595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4334,4405,4406,1331,45.5,55,302.39476025821693,300.1310477290935,6341.875373166667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,4406,4407,1326,58.5,57,302.49474732574384,300.1984452445705,8123.209263000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,4407,4408,1394,55.4,59,302.29477319069,300.1310477290935,8087.248529466666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4337,4408,4409,2009,18.9,61,302.39476025821693,300.0636502136165,3976.2162153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4338,4409,4410,1358,54.6,64,302.39476025821693,300.0636502136165,7764.6281804,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4339,4410,4411,1586,32.2,66,302.49474732574384,300.1310477290935,5347.949600933334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,4411,4412,1688,31.6,68,302.49474732574384,300.1984452445705,5585.830795733334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,4412,4413,1450,43.2,70,302.5947343932708,300.33324027552453,6559.6399200000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4342,4413,4414,1398,47.3,73,302.69472146079767,300.33324027552453,6924.6298462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4343,4414,4415,1520,39.3,75,302.69472146079767,300.33324027552453,6255.534008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4344,4415,4416,1514,42.7,77,302.5947343932708,300.2658427600475,6769.896066733334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4345,4416,4417,1532,36.1,80,302.5947343932708,300.2658427600475,5791.542108933333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4346,4417,4418,1365,66.8,82,302.5947343932708,300.2658427600475,9548.548646,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4347,4418,4419,1642,33.2,84,302.5947343932708,300.1984452445705,5708.729796533334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4348,4420,4421,1873,21.3,92,302.5947343932708,300.1310477290935,4177.7806297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4349,4421,4422,1325,62.4,94,302.5947343932708,300.1310477290935,8658.222039999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,4423,4424,1563,39.0,100,302.5947343932708,300.1310477290935,6383.396721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4351,4424,4425,1631,31.0,103,302.5947343932708,300.1310477290935,5294.731066333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4352,4425,4426,1547,36.9,105,302.49474732574384,300.1310477290935,5977.848867899999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4353,4426,4427,1479,40.4,107,302.5947343932708,300.1984452445705,6257.1676348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4354,4427,4428,1379,48.9,110,302.39476025821693,300.0636502136165,7061.571754299998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355,4428,4429,1906,21.2,112,302.39476025821693,300.0636502136165,4231.428514933334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4356,4429,4430,1731,33.4,115,302.29477319069,300.0636502136165,6054.409416199999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4357,4430,4431,1688,30.4,120,302.29477319069,300.0636502136165,5373.710638933333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4358,4431,4432,1443,54.6,125,302.29477319069,300.1310477290935,8250.6321534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4359,4432,4433,1445,46.4,127,302.39476025821693,300.1310477290935,7021.244210666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4360,4433,4434,1435,44.9,132,302.39476025821693,300.1310477290935,6747.245202833333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4361,4434,4435,1556,32.9,134,302.39476025821693,300.0636502136165,5360.851063866667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4362,4435,4436,1321,52.7,136,302.29477319069,300.0636502136165,7290.237618433333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4363,4436,4437,1577,35.8,139,302.39476025821693,300.0636502136165,5912.116333133333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4364,4437,4438,1578,31.2,141,302.39476025821693,300.1310477290935,5155.726180799999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4365,4438,4439,1418,52.3,143,302.39476025821693,300.0636502136165,7766.157087533334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4366,4439,4440,1392,55.8,146,302.39476025821693,300.1310477290935,8133.9535008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4367,4440,4441,1446,44.0,148,302.49474732574384,300.1984452445705,6662.684071999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4368,4441,4442,1329,50.6,150,302.49474732574384,300.1310477290935,7042.125312200001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4369,4442,4443,1563,34.8,152,302.49474732574384,300.1310477290935,5695.953997199999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4370,4443,4444,1405,57.4,154,302.49474732574384,300.1984452445705,8445.326957666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4371,4445,4446,1716,29.9,158,302.49474732574384,300.1310477290935,5372.9985452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4372,4446,4447,1584,35.5,160,302.49474732574384,300.1984452445705,5888.596296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4373,4447,4448,1488,41.8,163,302.49474732574384,300.1984452445705,6513.3957152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4374,4448,4449,1374,51.2,165,302.39476025821693,300.1984452445705,7366.902886399999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4375,4449,4450,1378,54.3,168,302.39476025821693,300.1984452445705,7835.6909462,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4376,4450,4451,1551,37.3,170,302.49474732574384,300.1984452445705,6058.2735719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4377,4451,4452,1549,40.9,172,302.49474732574384,300.1984452445705,6634.420233966665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4378,4452,4453,1447,39.2,175,302.49474732574384,300.1984452445705,5939.950820533334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4379,4453,4454,1400,53.7,177,302.39476025821693,300.1310477290935,7872.82454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4380,4454,4455,1401,48.8,179,302.39476025821693,300.0636502136165,7159.5579464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4381,4455,4456,1597,28.9,184,302.39476025821693,300.0636502136165,4833.158191566667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4382,4456,4457,1487,46.0,186,302.29477319069,300.0636502136165,7163.034639333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4383,4457,4458,1710,27.3,189,302.49474732574384,300.1984452445705,4888.628199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4384,4458,4459,1478,47.7,191,302.5947343932708,300.2658427600475,7382.7993318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4385,4459,4460,1743,26.3,193,302.5947343932708,300.2658427600475,4800.4437677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4386,4460,4461,1596,32.8,195,302.5947343932708,300.33324027552453,5481.9488864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4387,4461,4462,1642,30.8,197,302.69472146079767,300.33324027552453,5296.050534133334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4388,4462,4463,1263,67.8,199,302.69472146079767,300.33324027552453,8967.291664199998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4389,4463,4464,2016,19.9,201,302.79470852832463,300.4006377910016,4201.1854752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4390,4464,4465,1671,30.5,203,302.79470852832463,300.4006377910016,5337.0901715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4391,4465,4466,1404,43.2,205,302.79470852832463,300.4006377910016,6351.5409984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4392,4466,4467,1470,41.1,207,302.79470852832463,300.4006377910016,6326.848101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4393,4467,4468,1617,37.9,209,302.79470852832463,300.4006377910016,6417.6714679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4394,4468,4469,1725,29.0,211,302.69472146079767,300.33324027552453,5238.601324999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4395,4469,4470,1446,40.9,213,302.69472146079767,300.33324027552453,6193.267694199999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,4470,4471,1564,34.3,2,302.69472146079767,300.4006377910016,5617.707462266666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,4471,4472,1670,29.1,4,302.79470852832463,300.4006377910016,5089.061640999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398,4472,4473,1501,48.7,6,302.69472146079767,300.4006377910016,7654.871497766666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,4473,4474,1551,35.9,8,302.69472146079767,300.33324027552453,5830.8852877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,4474,4475,1563,35.0,10,302.69472146079767,300.33324027552453,5728.689365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4401,4475,4476,1351,41.8,12,302.69472146079767,300.33324027552453,5913.708072066666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4402,4476,4477,1415,52.1,14,302.5947343932708,300.2658427600475,7720.090906166666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4403,4477,4478,1647,34.2,16,302.5947343932708,300.1984452445705,5898.5865522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4404,4478,4479,1477,41.6,18,302.49474732574384,300.1310477290935,6434.311422933333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,4479,4480,1923,21.5,20,302.5947343932708,300.1310477290935,4329.5822585000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4406,4480,4481,1305,55.2,25,302.69472146079767,300.2658427600475,7543.585908000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4407,4481,4482,1544,35.1,28,302.5947343932708,300.2658427600475,5675.2195032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4408,4482,4483,1568,36.9,33,302.69472146079767,300.33324027552453,6058.996137599999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4409,4483,4484,1489,42.7,35,302.69472146079767,300.2658427600475,6658.107822566667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,4484,4485,1451,43.1,38,302.5947343932708,300.2658427600475,6548.968985966666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,4485,4486,1542,35.7,40,302.69472146079767,300.2658427600475,5764.7548182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4412,4486,4487,1965,20.2,43,302.5947343932708,300.33324027552453,4156.637728999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4413,4487,4488,1436,36.5,45,302.49474732574384,300.33324027552453,5488.776608666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4414,4488,4489,1509,37.6,48,302.49474732574384,300.2658427600475,5941.6263352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4415,4489,4490,1487,40.2,50,302.49474732574384,300.2658427600475,6259.8694022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4416,4490,4491,1967,20.3,52,302.49474732574384,300.2658427600475,4181.466761966667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,4491,4492,1409,53.3,57,302.5947343932708,300.2658427600475,7864.415550766666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,4492,4493,1420,56.4,60,302.5947343932708,300.33324027552453,8386.788664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4419,4493,4494,1511,37.7,62,302.69472146079767,300.33324027552453,5965.324395766667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4420,4494,4495,1649,30.1,67,302.5947343932708,300.2658427600475,5197.750183033333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,4495,4496,1359,57.2,69,302.5947343932708,300.2658427600475,8140.362344399999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4422,4496,4497,1605,36.0,72,302.49474732574384,300.2658427600475,6050.70234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4423,4497,4498,1523,36.0,74,302.49474732574384,300.1984452445705,5741.569884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4424,4498,4499,1614,36.0,79,302.5947343932708,300.2658427600475,6084.631512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4425,4499,4500,1721,27.4,84,302.5947343932708,300.1984452445705,4938.097769533333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426,4500,4501,1638,36.2,86,302.5947343932708,300.2658427600475,6209.4154668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,4501,4502,1307,54.0,88,302.49474732574384,300.1310477290935,7390.904633999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,4502,4503,1642,28.3,90,302.39476025821693,300.1310477290935,4866.176302466667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429,4503,4504,1751,30.5,93,302.49474732574384,300.1310477290935,5592.606158166665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4430,4504,4505,1645,31.6,95,302.39476025821693,300.0636502136165,5443.537712666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4431,4505,4506,1426,46.8,97,302.39476025821693,300.0636502136165,6988.6554504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432,4506,4507,1520,36.6,100,302.39476025821693,300.0636502136165,5825.764496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4433,4507,4508,1709,31.8,102,302.39476025821693,300.0636502136165,5691.115948600001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4434,4508,4509,1426,46.6,104,302.39476025821693,299.9962526981395,6958.789401466666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4435,4509,4510,1429,43.7,106,302.39476025821693,300.0636502136165,6539.460440233334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
