,Unnamed: 0,UDI,Product Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Normalized_air_temp,Normalized_process_temp,Power [W],Machine failure Labelled
4709,4789,4790,L,1646,35.8,145,303.7945792035938,301.8833831314959,6170.794853733333,No Failure
4710,4790,4791,L,1443,40.7,147,303.7945792035938,301.8833831314959,6150.196495300001,No Failure
4711,4791,4792,M,1469,48.5,150,303.69459213606683,301.8159856160189,7460.909731166666,No Failure
4712,4792,4793,H,1564,40.2,155,303.69459213606683,301.8159856160189,6584.0186584,No Failure
4713,4793,4794,H,1498,40.2,160,303.59460506854,301.7485881005419,6306.1764388,No Failure
4714,4794,4795,L,1699,27.9,162,303.59460506854,301.7485881005419,4963.9321113,No Failure
4715,4795,4796,L,1431,49.0,164,303.59460506854,301.6811905850649,7342.838306999999,No Failure
4716,4796,4797,L,1390,47.3,166,303.494618001013,301.61379306958787,6885.003924333332,No Failure
4717,4797,4798,L,1380,46.1,168,303.494618001013,301.6811905850649,6662.055754,No Failure
4718,4798,4799,L,1457,46.4,170,303.494618001013,301.6811905850649,7079.552121066666,No Failure
4719,4799,4800,L,1418,42.2,172,303.494618001013,301.6811905850649,6266.382965466668,No Failure
4720,4800,4801,M,1353,51.0,175,303.494618001013,301.6811905850649,7225.971158999999,HDF
4721,4801,4802,L,1574,32.7,177,303.494618001013,301.61379306958787,5389.9002994,No Failure
4722,4802,4803,M,1318,54.2,180,303.494618001013,301.61379306958787,7480.712220133332,HDF
4723,4803,4804,L,1710,31.4,182,303.59460506854,301.6811905850649,5622.817781999999,No Failure
4724,4804,4805,L,1621,38.8,184,303.69459213606683,301.7485881005419,6586.322491066666,No Failure
4725,4805,4806,L,1606,33.6,186,303.59460506854,301.7485881005419,5650.8407648,No Failure
4726,4806,4807,H,1375,54.0,191,303.59460506854,301.6811905850649,7775.43525,HDF
4727,4807,4808,L,1503,36.5,193,303.494618001013,301.61379306958787,5744.8685535,No Failure
4728,4808,4809,L,1404,48.6,195,303.494618001013,301.54639555411086,7145.4836232,No Failure
4729,4809,4810,L,1656,32.7,197,303.3946309334861,301.47899803863385,5670.6956136,No Failure
4730,4810,4811,M,1499,39.4,200,303.3946309334861,301.41160052315684,6184.806345133334,TWF
4731,4811,4812,M,1748,28.4,203,303.3946309334861,301.3442030076798,5198.619356266666,TWF
4732,4812,4813,L,1531,37.9,205,303.3946309334861,301.27680549220275,6076.348186366666,TWF
4733,4813,4814,M,1536,40.6,208,303.2946438659592,301.2094079767258,6530.485964799999,TWF
4734,4814,4815,L,1401,53.0,210,303.3946309334861,301.2094079767258,7775.749409,"TWF, OSF"
4735,4815,4816,H,1534,33.2,215,303.3946309334861,301.27680549220275,5333.246959733334,TWF
4736,4816,4817,L,1521,35.9,217,303.3946309334861,301.3442030076798,5718.102206699999,TWF
4737,4817,4818,L,1674,30.8,2,303.494618001013,301.41160052315684,5399.262237599999,No Failure
4738,4818,4819,M,1967,20.9,5,303.59460506854,301.41160052315684,4305.056912566666,No Failure
4739,4819,4820,L,1696,30.7,7,303.59460506854,301.47899803863385,5452.459828266666,No Failure
4740,4820,4821,M,1627,32.5,10,303.59460506854,301.41160052315684,5537.314174166667,No Failure
4741,4821,4822,L,1405,45.6,12,303.494618001013,301.27680549220275,6709.179603999999,No Failure
4742,4822,4823,L,1565,38.9,14,303.494618001013,301.27680549220275,6375.176227166667,No Failure
4743,4823,4824,L,1493,38.7,16,303.494618001013,301.27680549220275,6050.608092300001,No Failure
4744,4824,4825,L,1499,45.0,18,303.3946309334861,301.2094079767258,7063.8651150000005,No Failure
4745,4825,4826,L,1692,30.6,20,303.2946438659592,301.2094079767258,5421.8816856,No Failure
4746,4827,4828,L,1438,58.9,24,303.3946309334861,301.2094079767258,8869.567271266667,No Failure
4747,4828,4829,L,1515,39.2,26,303.494618001013,301.27680549220275,6219.091564,No Failure
4748,4829,4830,L,1491,38.2,28,303.3946309334861,301.27680549220275,5964.4342786,No Failure
4749,4830,4831,L,1756,29.7,30,303.494618001013,301.3442030076798,5461.4657196,No Failure
4750,4831,4832,L,1366,54.5,32,303.494618001013,301.3442030076798,7796.065024333334,HDF
4751,4832,4833,L,1436,45.1,34,303.494618001013,301.3442030076798,6782.0226041333335,No Failure
4752,4833,4834,L,1377,41.6,36,303.3946309334861,301.27680549220275,5998.6776096,HDF
4753,4834,4835,M,1510,42.2,39,303.3946309334861,301.27680549220275,6672.946599333334,No Failure
4754,4835,4836,M,1419,50.9,42,303.3946309334861,301.27680549220275,7563.597836299999,No Failure
4755,4836,4837,L,1315,62.0,44,303.2946438659592,301.2094079767258,8537.794423333333,HDF
4756,4837,4838,H,1806,27.7,49,303.2946438659592,301.2094079767258,5238.7269886,No Failure
4757,4838,4839,H,1649,29.4,54,303.2946438659592,301.2094079767258,5076.8722718,No Failure
4758,4839,4840,H,1402,50.0,59,303.3946309334861,301.27680549220275,7340.848633333333,No Failure
4759,4840,4841,L,1298,63.9,61,303.3946309334861,301.27680549220275,8685.679536599999,HDF
4760,4841,4842,M,1441,44.9,64,303.2946438659592,301.2094079767258,6775.456681033333,No Failure
4761,4842,4843,M,1489,49.4,67,303.2946438659592,301.2094079767258,7702.822633133333,No Failure
4762,4843,4844,L,1842,24.5,69,303.2946438659592,301.2094079767258,4725.893837,No Failure
4763,4844,4845,M,1316,50.9,72,303.3946309334861,301.2094079767258,7014.584039866667,HDF
4764,4845,4846,M,1583,33.3,75,303.2946438659592,301.2094079767258,5520.182036699999,No Failure
4765,4846,4847,M,1548,33.5,78,303.2946438659592,301.2094079767258,5430.552474,No Failure
4766,4847,4848,L,1434,44.6,80,303.3946309334861,301.27680549220275,6697.492889200001,No Failure
4767,4848,4849,H,1397,52.9,85,303.494618001013,301.3442030076798,7738.919502233333,No Failure
4768,4849,4850,M,1475,42.9,88,303.494618001013,301.3442030076798,6626.398707499999,No Failure
4769,4850,4851,L,1441,56.8,90,303.494618001013,301.3442030076798,8571.179053066666,No Failure
4770,4851,4852,L,1363,51.8,92,303.69459213606683,301.41160052315684,7393.564513533332,HDF
4771,4852,4853,L,1619,34.9,94,303.69459213606683,301.47899803863385,5916.985797633332,No Failure
4772,4853,4854,L,1487,34.0,96,303.69459213606683,301.47899803863385,5294.416907333333,No Failure
4773,4854,4855,L,1568,33.8,98,303.69459213606683,301.47899803863385,5549.974781866666,No Failure
4774,4855,4856,L,1375,46.2,100,303.69459213606683,301.54639555411086,6652.316825000001,HDF
4775,4856,4857,M,1698,31.3,103,303.59460506854,301.54639555411086,5565.578012200001,No Failure
4776,4857,4858,L,1606,37.4,105,303.69459213606683,301.54639555411086,6289.923946533333,No Failure
4777,4858,4859,L,1349,51.0,107,303.69459213606683,301.54639555411086,7204.608347,HDF
4778,4859,4860,L,1535,38.6,109,303.69459213606683,301.61379306958787,6204.744969666666,No Failure
4779,4860,4861,M,1504,49.5,112,303.59460506854,301.61379306958787,7796.169744,No Failure
4780,4861,4862,L,1946,21.1,114,303.494618001013,301.54639555411086,4299.852345133333,No Failure
4781,4862,4863,L,1326,55.7,116,303.494618001013,301.41160052315684,7734.406084600001,HDF
4782,4863,4864,M,1915,22.3,119,303.59460506854,301.54639555411086,4472.001005166667,No Failure
4783,4864,4865,L,1451,43.4,121,303.59460506854,301.54639555411086,6594.553456866665,No Failure
4784,4865,4866,M,1624,34.8,124,303.494618001013,301.54639555411086,5918.252905599999,No Failure
4785,4866,4867,L,1781,28.7,126,303.59460506854,301.61379306958787,5352.714345766666,No Failure
4786,4867,4868,L,1345,54.1,128,303.59460506854,301.6811905850649,7619.874185166666,HDF
4787,4868,4869,L,1418,46.0,130,303.59460506854,301.61379306958787,6830.654417333334,No Failure
4788,4869,4870,L,1718,26.5,132,303.69459213606683,301.61379306958787,4767.572264333334,No Failure
4789,4870,4871,M,1631,28.5,135,303.69459213606683,301.61379306958787,4867.7366255,No Failure
4790,4871,4872,L,1513,40.1,137,303.69459213606683,301.61379306958787,6353.478312233334,No Failure
4791,4872,4873,L,1316,59.3,139,303.69459213606683,301.61379306958787,8172.197123066666,HDF
4792,4873,4874,M,1474,38.8,142,303.69459213606683,301.61379306958787,5989.043400266666,No Failure
4793,4874,4875,L,1619,30.9,144,303.7945792035938,301.6811905850649,5238.821236299999,No Failure
4794,4875,4876,L,1702,31.2,146,303.69459213606683,301.61379306958787,5560.8656272,No Failure
4795,4876,4877,M,1540,37.4,149,303.69459213606683,301.61379306958787,6031.433921333333,No Failure
4796,4877,4878,M,1546,33.7,152,303.69459213606683,301.61379306958787,5455.915577266667,No Failure
4797,4878,4879,L,1348,51.0,154,303.69459213606683,301.61379306958787,7199.267644,HDF
4798,4879,4880,H,1520,35.6,159,303.69459213606683,301.6811905850649,5666.590602666666,No Failure
4799,4880,4881,M,1527,41.9,162,303.7945792035938,301.7485881005419,6700.100408899999,No Failure
4800,4881,4882,M,1406,47.1,165,303.7945792035938,301.7485881005419,6934.8085978,No Failure
4801,4882,4883,L,1462,46.2,167,303.69459213606683,301.6811905850649,7073.227053200001,No Failure
4802,4883,4884,M,1684,29.3,170,303.7945792035938,301.7485881005419,5166.994016933333,No Failure
4803,4884,4885,H,1655,28.0,175,303.7945792035938,301.6811905850649,4852.709353333334,No Failure
4804,4885,4886,H,1748,25.1,180,303.7945792035938,301.6811905850649,4594.554431066666,No Failure
4805,4886,4887,L,1372,45.7,182,303.7945792035938,301.6811905850649,6565.964987866668,HDF
4806,4887,4888,L,1481,33.3,184,303.69459213606683,301.6811905850649,5164.491216899999,No Failure
4807,4888,4889,L,1512,39.2,186,303.69459213606683,301.61379306958787,6206.7765312,No Failure
4808,4889,4890,L,1632,36.6,188,303.69459213606683,301.6811905850649,6255.0313536,No Failure
4809,4890,4891,L,1525,43.9,190,303.69459213606683,301.61379306958787,7010.719884166667,No Failure
4810,4891,4892,M,1756,26.4,193,303.69459213606683,301.54639555411086,4854.6361952,No Failure
4811,4892,4893,L,1922,23.1,195,303.69459213606683,301.54639555411086,4649.364704600001,No Failure
4812,4893,4894,M,1448,44.3,198,303.7945792035938,301.6811905850649,6717.3896258666655,No Failure
4813,4894,4895,H,1447,46.6,203,303.7945792035938,301.6811905850649,7061.268067266668,TWF
4814,4895,4896,M,1597,33.4,206,303.7945792035938,301.61379306958787,5585.726076066667,TWF
4815,4896,4897,M,1642,32.3,209,303.69459213606683,301.61379306958787,5553.975073133332,TWF
4816,4897,4898,H,1525,38.0,214,303.7945792035938,301.6811905850649,6068.504683333334,TWF
4817,4898,4899,H,1460,53.7,219,303.59460506854,301.61379306958787,8210.231306,TWF
4818,4900,4901,L,1388,41.9,223,303.59460506854,301.61379306958787,6090.202598266666,TWF
4819,4901,4902,M,1630,32.4,226,303.59460506854,301.54639555411086,5530.455035999999,TWF
4820,4902,4903,L,1616,29.3,228,303.59460506854,301.54639555411086,4958.350553066666,TWF
4821,4904,4905,H,1480,50.7,7,303.59460506854,301.61379306958787,7857.744907999999,No Failure
4822,4905,4906,L,1363,53.1,9,303.59460506854,301.61379306958787,7579.1172909,HDF
4823,4906,4907,H,1436,45.6,14,303.59460506854,301.61379306958787,6857.2113248000005,No Failure
4824,4907,4908,M,1607,33.7,17,303.59460506854,301.6811905850649,5671.187796033334,No Failure
4825,4908,4909,M,1459,48.2,20,303.59460506854,301.6811905850649,7364.284894733335,No Failure
4826,4909,4910,L,1481,43.7,22,303.494618001013,301.61379306958787,6777.425410766667,No Failure
4827,4910,4911,M,1606,31.7,25,303.494618001013,301.61379306958787,5331.299173933334,No Failure
4828,4911,4912,L,1681,29.8,27,303.494618001013,301.54639555411086,5245.806038066667,No Failure
4829,4912,4913,L,1511,37.1,29,303.494618001013,301.47899803863385,5870.3855459666665,No Failure
4830,4913,4914,M,1593,35.2,32,303.494618001013,301.54639555411086,5872.0087008,No Failure
4831,4914,4915,M,1532,41.7,35,303.494618001013,301.54639555411086,6689.953073199999,No Failure
4832,4915,4916,H,1386,49.0,40,303.494618001013,301.54639555411086,7111.931442,No Failure
4833,4916,4917,H,1769,27.9,45,303.3946309334861,301.54639555411086,5168.4496203,No Failure
4834,4917,4918,M,1561,38.2,48,303.3946309334861,301.47899803863385,6244.454667266668,No Failure
4835,4918,4919,L,1457,40.7,50,303.2946438659592,301.47899803863385,6209.865761366666,No Failure
4836,4919,4920,L,1506,40.0,52,303.2946438659592,301.47899803863385,6308.312719999999,No Failure
4837,4920,4921,L,1337,69.4,54,303.3946309334861,301.47899803863385,9716.707486733336,"HDF, PWF"
4838,4921,4922,L,1287,54.8,56,303.3946309334861,301.54639555411086,7385.6267628,HDF
4839,4922,4923,M,1615,35.7,59,303.3946309334861,301.47899803863385,6037.664741500001,No Failure
4840,4923,4924,M,1972,23.5,62,303.3946309334861,301.47899803863385,4852.918792666666,No Failure
4841,4924,4925,H,1522,42.1,67,303.3946309334861,301.54639555411086,6710.038305266667,No Failure
4842,4925,4926,L,1680,30.6,69,303.3946309334861,301.54639555411086,5383.428624,No Failure
4843,4926,4927,L,1502,36.0,71,303.3946309334861,301.54639555411086,5662.401816,No Failure
4844,4927,4928,M,1543,33.3,74,303.494618001013,301.54639555411086,5380.695440699999,No Failure
4845,4928,4929,L,1584,35.2,76,303.494618001013,301.54639555411086,5838.8335104,No Failure
4846,4929,4930,L,1340,44.5,78,303.494618001013,301.61379306958787,6244.433723333334,HDF
4847,4930,4931,L,1663,33.9,80,303.3946309334861,301.54639555411086,5903.6445121,No Failure
4848,4931,4932,M,1693,30.0,83,303.2946438659592,301.41160052315684,5318.71187,No Failure
4849,4932,4933,L,1418,44.7,85,303.2946438659592,301.41160052315684,6637.614183800001,No Failure
4850,4933,4934,H,1554,36.8,90,303.3946309334861,301.47899803863385,5988.6245216,No Failure
4851,4934,4935,L,1580,35.8,92,303.3946309334861,301.47899803863385,5923.3632253333335,No Failure
4852,4935,4936,L,1479,42.8,94,303.3946309334861,301.54639555411086,6628.8805636,No Failure
4853,4936,4937,L,1284,70.6,96,303.494618001013,301.61379306958787,9492.879671199998,"HDF, PWF"
4854,4937,4938,L,1540,38.7,98,303.3946309334861,301.54639555411086,6241.082694000001,No Failure
4855,4938,4939,M,1606,30.1,101,303.494618001013,301.61379306958787,5062.211518466667,No Failure
4856,4939,4940,L,1286,62.4,103,303.59460506854,301.6811905850649,8403.376259199998,HDF
4857,4940,4941,L,1502,39.5,105,303.59460506854,301.7485881005419,6212.913103666667,No Failure
4858,4941,4942,M,1699,31.5,108,303.59460506854,301.8159856160189,5604.4394805,No Failure
4859,4942,4943,L,1602,34.2,110,303.494618001013,301.7485881005419,5737.422985200001,No Failure
4860,4943,4944,H,1436,42.0,115,303.59460506854,301.7485881005419,6315.852536,No Failure
4861,4944,4945,M,1765,27.5,118,303.59460506854,301.8159856160189,5082.830820833334,No Failure
4862,4945,4946,L,1418,44.1,120,303.59460506854,301.8159856160189,6548.5186914000005,No Failure
4863,4946,4947,M,1669,31.7,123,303.69459213606683,301.8159856160189,5540.434820233333,No Failure
4864,4947,4948,L,1395,53.9,125,303.69459213606683,301.8159856160189,7873.9240965,No Failure
4865,4948,4949,M,1500,41.7,128,303.7945792035938,301.8159856160189,6550.21515,No Failure
4866,4949,4950,M,1555,33.4,131,303.7945792035938,301.8159856160189,5438.825327666666,No Failure
4867,4950,4951,M,1919,20.2,134,303.7945792035938,301.8159856160189,4059.332214733333,No Failure
4868,4951,4952,L,1596,36.6,136,303.7945792035938,301.8159856160189,6117.0527208,No Failure
4869,4952,4953,M,1374,53.6,139,303.7945792035938,301.8159856160189,7712.226459199999,HDF
4870,4953,4954,L,1670,26.1,141,303.69459213606683,301.6811905850649,4564.416111,No Failure
4871,4954,4955,L,1702,29.1,143,303.69459213606683,301.7485881005419,5186.5765946,No Failure
4872,4955,4956,M,1366,45.1,146,303.7945792035938,301.6811905850649,6451.422616466667,HDF
4873,4957,4958,M,1768,23.9,152,303.7945792035938,301.7485881005419,4424.950458933333,No Failure
4874,4958,4959,L,1523,47.0,154,303.7945792035938,301.6811905850649,7495.938459666666,No Failure
4875,4959,4960,L,1735,25.9,156,303.7945792035938,301.7485881005419,4705.7353011666655,No Failure
4876,4960,4961,L,1339,62.3,158,303.89456627112065,301.8159856160189,8735.683177433331,HDF
4877,4961,4962,L,1800,24.3,160,303.89456627112065,301.8159856160189,4580.43822,No Failure
4878,4962,4963,M,1456,51.2,163,303.9945533386476,301.8159856160189,7806.557934933334,No Failure
4879,4963,4964,L,1789,24.4,165,303.89456627112065,301.8159856160189,4571.181001466666,No Failure
4880,4964,4965,L,1602,33.9,167,303.89456627112065,301.8159856160189,5687.0947134,No Failure
4881,4965,4966,M,1364,49.3,170,303.7945792035938,301.8159856160189,7041.894928933331,HDF
4882,4966,4967,L,1793,28.1,172,303.7945792035938,301.7485881005419,5276.122381566667,No Failure
4883,4967,4968,L,1426,53.4,174,303.89456627112065,301.7485881005419,7974.2350652,No Failure
4884,4968,4969,M,1485,43.3,177,303.89456627112065,301.8159856160189,6733.526926500001,No Failure
4885,4969,4970,L,1528,38.4,179,303.89456627112065,301.8159856160189,6144.4473856,No Failure
4886,4970,4971,L,1565,36.0,181,303.7945792035938,301.7485881005419,5899.90602,No Failure
4887,4971,4972,L,1838,27.8,183,303.7945792035938,301.8159856160189,5350.797975866666,No Failure
4888,4972,4973,H,1811,24.9,188,303.7945792035938,301.7485881005419,4722.2181767,No Failure
4889,4973,4974,L,1461,38.2,190,303.7945792035938,301.8159856160189,5844.4255406,No Failure
4890,4974,4975,L,1414,41.7,192,303.7945792035938,301.8159856160189,6174.669481399999,No Failure
4891,4975,4976,L,1426,45.5,194,303.69459213606683,301.8159856160189,6794.5261323333325,No Failure
4892,4976,4977,L,1359,56.8,196,303.69459213606683,301.8159856160189,8083.436733599999,"HDF, OSF"
4893,4977,4978,L,1540,44.8,198,303.69459213606683,301.8159856160189,7224.819242666666,No Failure
4894,4978,4979,L,1429,47.7,200,303.59460506854,301.8159856160189,7138.038054900001,TWF
4895,4979,4980,M,1612,36.3,203,303.69459213606683,301.8159856160189,6127.7341268,TWF
4896,4980,4981,M,1685,31.8,206,303.69459213606683,301.8833831314959,5611.193899,TWF
4897,4981,4982,M,1558,37.7,209,303.69459213606683,301.8833831314959,6150.877173133333,TWF
4898,4982,4983,L,1811,24.3,211,303.69459213606683,302.01817816244994,4608.4297869,TWF
4899,4983,4984,L,1869,25.8,213,303.7945792035938,302.085575677927,5049.6032706000005,TWF
4900,4984,4985,L,1256,58.7,215,303.7945792035938,302.085575677927,7720.687808266666,"TWF, HDF, OSF"
4901,4985,4986,M,1789,23.5,218,303.7945792035938,302.01817816244994,4402.571866166666,TWF
